country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Canada,CA,2021-07-11,TV,4,Sex/Life,Sex/Life: Season 1,2
Canada,CA,2021-07-11,TV,5,Blindspot,Blindspot: Season 1,2
Canada,CA,2021-07-11,TV,6,Manifest,Manifest: Season 2,2
Canada,CA,2021-07-11,TV,7,Blindspot,Blindspot: Season 2,2
Canada,CA,2021-07-11,TV,8,Pokémon Journeys: The Series,Pokémon Journeys: The Series: Season 1,2
Canada,CA,2021-07-11,TV,9,Atypical,Atypical: Season 4,1
Canada,CA,2021-07-11,TV,10,Blindspot,Blindspot: Season 3,2
Canada,CA,2021-07-04,Films,1,The Secret Life of Pets 2,,1
Canada,CA,2021-07-04,Films,2,John Wick: Chapter 3 - Parabellum,,1
Canada,CA,2021-07-04,Films,3,Fatherhood,,1
Canada,CA,2021-07-04,Films,4,Long shot,,1
Canada,CA,2021-07-04,Films,5,Up in the Air,,1
Canada,CA,2021-07-04,Films,6,Good on Paper,,1
Canada,CA,2021-07-04,Films,7,Fear Street Part 1: 1994,,1
Canada,CA,2021-07-04,Films,8,Spider-Man: Far from Home,,1
Canada,CA,2021-07-04,Films,9,Wish Dragon,,1
Canada,CA,2021-07-04,Films,10,Disturbia,,1
Canada,CA,2021-07-04,TV,1,Too Hot to Handle,Too Hot to Handle: Season 2,1
Canada,CA,2021-07-04,TV,2,Manifest,Manifest: Season 1,1
Canada,CA,2021-07-04,TV,3,Sex/Life,Sex/Life: Season 1,1
Canada,CA,2021-07-04,TV,4,Blindspot,Blindspot: Season 1,1
Canada,CA,2021-07-04,TV,5,Manifest,Manifest: Season 2,1
Canada,CA,2021-07-04,TV,6,Blindspot,Blindspot: Season 2,1
Canada,CA,2021-07-04,TV,7,Sophie: A Murder in West Cork,Sophie: A Murder in West Cork: Limited Series,1
Canada,CA,2021-07-04,TV,8,The Seven Deadly Sins,The Seven Deadly Sins: Dragon's Judgement,1
Canada,CA,2021-07-04,TV,9,Blindspot,Blindspot: Season 3,1
Canada,CA,2021-07-04,TV,10,Pokémon Journeys: The Series,Pokémon Journeys: The Series: Season 1,1
Chile,CL,2022-02-13,Films,1,The Tinder Swindler,,2
Chile,CL,2022-02-13,Films,2,Through My Window,,2
Chile,CL,2022-02-13,Films,3,Tall Girl 2,,1
Chile,CL,2022-02-13,Films,4,13 Hours: The Secret Soldiers of Benghazi,,2
Chile,CL,2022-02-13,Films,5,Into the Wind,,1
Chile,CL,2022-02-13,Films,6,The Privilege,,1
Chile,CL,2022-02-13,Films,7,Dora and the Lost City of Gold,,1
Chile,CL,2022-02-13,Films,8,Faster,,2
Chile,CL,2022-02-13,Films,9,The Secret Life of Pets 2,,5
Chile,CL,2022-02-13,Films,10,Home Team,,3
Chile,CL,2022-02-13,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,7
Chile,CL,2022-02-13,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,3
Chile,CL,2022-02-13,TV,3,The Queen of Flow,The Queen of Flow: Season 2,13
Chile,CL,2022-02-13,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",33
Chile,CL,2022-02-13,TV,5,Dark Desire,Dark Desire: Season 2,2
Chile,CL,2022-02-13,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,30
Chile,CL,2022-02-13,TV,7,Inventing Anna,Inventing Anna: Limited Series,1
Chile,CL,2022-02-13,TV,8,The Queen of Flow,The Queen of Flow: Season 1,15
Chile,CL,2022-02-13,TV,9,Dark Desire,Dark Desire: Season 1,2
Chile,CL,2022-02-13,TV,10,Sweet Magnolias,Sweet Magnolias: Season 2,1
Chile,CL,2022-02-06,Films,1,Through My Window,,1
Chile,CL,2022-02-06,Films,2,My Best Friend Anne Frank,,1
Chile,CL,2022-02-06,Films,3,The Tinder Swindler,,1
Chile,CL,2022-02-06,Films,4,Home Team,,2
Chile,CL,2022-02-06,Films,5,13 Hours: The Secret Soldiers of Benghazi,,1
Chile,CL,2022-02-06,Films,6,The Secret Life of Pets 2,,4
Chile,CL,2022-02-06,Films,7,Believe Me: The Abduction of Lisa McVey,,1
Chile,CL,2022-02-06,Films,8,Faster,,1
Chile,CL,2022-02-06,Films,9,The Royal Treatment,,3
Chile,CL,2022-02-06,Films,10,RED 2,,1
Chile,CL,2022-02-06,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,6
Chile,CL,2022-02-06,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,2
Chile,CL,2022-02-06,TV,3,The Queen of Flow,The Queen of Flow: Season 2,12
Chile,CL,2022-02-06,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",32
Chile,CL,2022-02-06,TV,5,Dark Desire,Dark Desire: Season 2,1
Chile,CL,2022-02-06,TV,6,I Am Georgina,I Am Georgina: Season 1,2
Chile,CL,2022-02-06,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,29
Chile,CL,2022-02-06,TV,8,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations: Season 1,1
Chile,CL,2022-02-06,TV,9,The Queen of Flow,The Queen of Flow: Season 1,14
Chile,CL,2022-02-06,TV,10,Dark Desire,Dark Desire: Season 1,1
Chile,CL,2022-01-30,Films,1,The Royal Treatment,,2
Chile,CL,2022-01-30,Films,2,The Secret Life of Pets 2,,3
Chile,CL,2022-01-30,Films,3,My Father's Violin,,1
Chile,CL,2022-01-30,Films,4,Home Team,,1
Chile,CL,2022-01-30,Films,5,Munich – The Edge of War,,2
Chile,CL,2022-01-30,Films,6,The Possession of Hannah Grace,,1
Chile,CL,2022-01-30,Films,7,Hotel Transylvania 3: Summer Vacation,,8
Chile,CL,2022-01-30,Films,8,A Perfect Enemy,,1
Chile,CL,2022-01-30,Films,9,Don't Look Up,,6
Chile,CL,2022-01-30,Films,10,Amandla,,1
Chile,CL,2022-01-30,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,5
Chile,CL,2022-01-30,TV,2,All of Us Are Dead,All of Us Are Dead: Season 1,1
Chile,CL,2022-01-30,TV,3,The Queen of Flow,The Queen of Flow: Season 2,11
Chile,CL,2022-01-30,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",31
Chile,CL,2022-01-30,TV,5,I Am Georgina,I Am Georgina: Season 1,1
Chile,CL,2022-01-30,TV,6,El marginal,El marginal: Season 4,2
Chile,CL,2022-01-30,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,28
Chile,CL,2022-01-30,TV,8,Riverdale,Riverdale: Season 5,2
Chile,CL,2022-01-30,TV,9,The Queen of Flow,The Queen of Flow: Season 1,13
Chile,CL,2022-01-30,TV,10,El marginal,El marginal: Season 1,2
Chile,CL,2022-01-23,Films,1,The Secret Life of Pets 2,,2
Chile,CL,2022-01-23,Films,2,The Royal Treatment,,1
Chile,CL,2022-01-23,Films,3,Brazen,,2
Chile,CL,2022-01-23,Films,4,Don't Look Up,,5
Chile,CL,2022-01-23,Films,5,Hotel Transylvania 3: Summer Vacation,,7
Chile,CL,2022-01-23,Films,6,The Clovehitch Killer,,2
Chile,CL,2022-01-23,Films,7,The Mustang,,1
Chile,CL,2022-01-23,Films,8,Riverdance: The Animated Adventure,,1
Chile,CL,2022-01-23,Films,9,Munich – The Edge of War,,1
Chile,CL,2022-01-23,Films,10,Photocopier,,1
Chile,CL,2022-01-23,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,4
Chile,CL,2022-01-23,TV,2,The Queen of Flow,The Queen of Flow: Season 2,10
Chile,CL,2022-01-23,TV,3,El marginal,El marginal: Season 4,1
Chile,CL,2022-01-23,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",30
Chile,CL,2022-01-23,TV,5,Archive 81,Archive 81: Season 1,1
Chile,CL,2022-01-23,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,27
Chile,CL,2022-01-23,TV,7,The Queen of Flow,The Queen of Flow: Season 1,12
Chile,CL,2022-01-23,TV,8,Riverdale,Riverdale: Season 5,1
Chile,CL,2022-01-23,TV,9,El marginal,El marginal: Season 1,1
Chile,CL,2022-01-23,TV,10,Rebelde Way,Rebelde Way: Temporada 1,6
Chile,CL,2022-01-16,Films,1,Mother/Android,,2
Chile,CL,2022-01-16,Films,2,Brazen,,1
Chile,CL,2022-01-16,Films,3,Don't Look Up,,4
Chile,CL,2022-01-16,Films,4,The Secret Life of Pets 2,,1
Chile,CL,2022-01-16,Films,5,The Clovehitch Killer,,1
Chile,CL,2022-01-16,Films,6,Back to the Outback,,6
Chile,CL,2022-01-16,Films,7,Nymphomaniac: Volume 1,,1
Chile,CL,2022-01-16,Films,8,Hotel Transylvania 3: Summer Vacation,,6
Chile,CL,2022-01-16,Films,9,How I Fell in Love with a Gangster,,1
Chile,CL,2022-01-16,Films,10,Red Notice,,6
Chile,CL,2022-01-16,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,3
Chile,CL,2022-01-16,TV,2,The Queen of Flow,The Queen of Flow: Season 2,9
Chile,CL,2022-01-16,TV,3,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",29
Chile,CL,2022-01-16,TV,4,Cobra Kai,Cobra Kai: Season 4,3
Chile,CL,2022-01-16,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,26
Chile,CL,2022-01-16,TV,6,The Queen of Flow,The Queen of Flow: Season 1,11
Chile,CL,2022-01-16,TV,7,Rebelde,Rebelde: Season 1,2
Chile,CL,2022-01-16,TV,8,Rebelde Way,Rebelde Way: Temporada 1,5
Chile,CL,2022-01-16,TV,9,Emily in Paris,Emily in Paris: Season 2,4
Chile,CL,2022-01-16,TV,10,Stay Close,Stay Close: Limited Series,1
Chile,CL,2022-01-09,Films,1,Don't Look Up,,3
Chile,CL,2022-01-09,Films,2,Mother/Android,,1
Chile,CL,2022-01-09,Films,3,The Lost Daughter,,2
Chile,CL,2022-01-09,Films,4,Back to the Outback,,5
Chile,CL,2022-01-09,Films,5,Backtrace,,1
Chile,CL,2022-01-09,Films,6,Seal Team,,1
Chile,CL,2022-01-09,Films,7,The Wasteland,,1
Chile,CL,2022-01-09,Films,8,Fast & Furious Presents: Hobbs & Shaw,,3
Chile,CL,2022-01-09,Films,9,The Unforgivable,,5
Chile,CL,2022-01-09,Films,10,Spider-Man: Homecoming,,4
Chile,CL,2022-01-09,TV,1,Café con aroma de mujer,Café con aroma de mujer: Season 1,2
Chile,CL,2022-01-09,TV,2,The Queen of Flow,The Queen of Flow: Season 2,8
Chile,CL,2022-01-09,TV,3,Cobra Kai,Cobra Kai: Season 4,2
Chile,CL,2022-01-09,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",28
Chile,CL,2022-01-09,TV,5,The Queen of Flow,The Queen of Flow: Season 1,10
Chile,CL,2022-01-09,TV,6,Emily in Paris,Emily in Paris: Season 2,3
Chile,CL,2022-01-09,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,25
Chile,CL,2022-01-09,TV,8,Rebelde,Rebelde: Season 1,1
Chile,CL,2022-01-09,TV,9,One-Punch Man,One-Punch Man: Season 2,1
Chile,CL,2022-01-09,TV,10,The Witcher,The Witcher: Season 2,4
Chile,CL,2022-01-02,Films,1,Don't Look Up,,2
Chile,CL,2022-01-02,Films,2,Vicky and Her Mystery,,2
Chile,CL,2022-01-02,Films,3,Fast & Furious Presents: Hobbs & Shaw,,2
Chile,CL,2022-01-02,Films,4,STAND BY ME Doraemon 2,,1
Chile,CL,2022-01-02,Films,5,The Lost Daughter,,1
Chile,CL,2022-01-02,Films,6,Back to the Outback,,4
Chile,CL,2022-01-02,Films,7,Lulli,,1
Chile,CL,2022-01-02,Films,8,Spider-Man: Homecoming,,3
Chile,CL,2022-01-02,Films,9,The Unforgivable,,4
Chile,CL,2022-01-02,Films,10,Minnal Murali,,1
Chile,CL,2022-01-02,TV,1,The Queen of Flow,The Queen of Flow: Season 2,7
Chile,CL,2022-01-02,TV,2,Cobra Kai,Cobra Kai: Season 4,1
Chile,CL,2022-01-02,TV,3,Café con aroma de mujer,Café con aroma de mujer: Season 1,1
Chile,CL,2022-01-02,TV,4,Emily in Paris,Emily in Paris: Season 2,2
Chile,CL,2022-01-02,TV,5,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",27
Chile,CL,2022-01-02,TV,6,The Witcher,The Witcher: Season 2,3
Chile,CL,2022-01-02,TV,7,Daughter From Another Mother,Daughter From Another Mother: Season 2,2
Chile,CL,2022-01-02,TV,8,The Queen of Flow,The Queen of Flow: Season 1,9
Chile,CL,2022-01-02,TV,9,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,24
Chile,CL,2022-01-02,TV,10,The Silent Sea,The Silent Sea: Season 1,1
Chile,CL,2021-12-26,Films,1,Don't Look Up,,1
Chile,CL,2021-12-26,Films,2,Fast & Furious Presents: Hobbs & Shaw,,1
Chile,CL,2021-12-26,Films,3,Back to the Outback,,3
Chile,CL,2021-12-26,Films,4,Vicky and Her Mystery,,1
Chile,CL,2021-12-26,Films,5,The Unforgivable,,3
Chile,CL,2021-12-26,Films,6,Spider-Man: Homecoming,,2
Chile,CL,2021-12-26,Films,7,How the Grinch Stole Christmas,,2
Chile,CL,2021-12-26,Films,8,Fracture,,1
Chile,CL,2021-12-26,Films,9,Crawl,,1
Chile,CL,2021-12-26,Films,10,John Wick: Chapter 3 - Parabellum,,3
Chile,CL,2021-12-26,TV,1,The Queen of Flow,The Queen of Flow: Season 2,6
Chile,CL,2021-12-26,TV,2,Emily in Paris,Emily in Paris: Season 2,1
Chile,CL,2021-12-26,TV,3,The Witcher,The Witcher: Season 2,2
Chile,CL,2021-12-26,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",26
Chile,CL,2021-12-26,TV,5,The Queen of Flow,The Queen of Flow: Season 1,8
Chile,CL,2021-12-26,TV,6,The Witcher,The Witcher: Season 1,2
Chile,CL,2021-12-26,TV,7,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,23
Chile,CL,2021-12-26,TV,8,Money Heist,Money Heist: Part 5,8
Chile,CL,2021-12-26,TV,9,Daughter From Another Mother,Daughter From Another Mother: Season 2,1
Chile,CL,2021-12-26,TV,10,The King's Affection,The King's Affection: Season 1,5
Chile,CL,2021-12-19,Films,1,The Unforgivable,,2
Chile,CL,2021-12-19,Films,2,Back to the Outback,,2
Chile,CL,2021-12-19,Films,3,John Wick: Chapter 3 - Parabellum,,2
Chile,CL,2021-12-19,Films,4,A California Christmas: City Lights,,1
Chile,CL,2021-12-19,Films,5,Anonymously Yours,,2
Chile,CL,2021-12-19,Films,6,How the Grinch Stole Christmas,,1
Chile,CL,2021-12-19,Films,7,Spider-Man: Homecoming,,1
Chile,CL,2021-12-19,Films,8,Project X,,1
Chile,CL,2021-12-19,Films,9,Yes Man,,1
Chile,CL,2021-12-19,Films,10,Ashfall,,1
Chile,CL,2021-12-19,TV,1,The Queen of Flow,The Queen of Flow: Season 2,5
Chile,CL,2021-12-19,TV,2,The Witcher,The Witcher: Season 2,1
Chile,CL,2021-12-19,TV,3,Money Heist,Money Heist: Part 5,7
Chile,CL,2021-12-19,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",25
Chile,CL,2021-12-19,TV,5,The Queen of Flow,The Queen of Flow: Season 1,7
Chile,CL,2021-12-19,TV,6,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,22
Chile,CL,2021-12-19,TV,7,The Witcher,The Witcher: Season 1,1
Chile,CL,2021-12-19,TV,8,The King's Affection,The King's Affection: Season 1,4
Chile,CL,2021-12-19,TV,9,Titans,Titans: Season 3,2
Chile,CL,2021-12-19,TV,10,Rebelde Way,Rebelde Way: Temporada 1,4
Chile,CL,2021-12-12,Films,1,The Unforgivable,,1
Chile,CL,2021-12-12,Films,2,Spoiled Brats,,3
Chile,CL,2021-12-12,Films,3,The Whole Truth,,2
Chile,CL,2021-12-12,Films,4,Redemption Day,,1
Chile,CL,2021-12-12,Films,5,Back to the Outback,,1
Chile,CL,2021-12-12,Films,6,Anonymously Yours,,1
Chile,CL,2021-12-12,Films,7,John Wick: Chapter 3 - Parabellum,,1
Chile,CL,2021-12-12,Films,8,Red Notice,,5
Chile,CL,2021-12-12,Films,9,Troy,,1
Chile,CL,2021-12-12,Films,10,The Power of the Dog,,2
Chile,CL,2021-12-12,TV,1,The Queen of Flow,The Queen of Flow: Season 2,4
Chile,CL,2021-12-12,TV,2,Money Heist,Money Heist: Part 5,6
Chile,CL,2021-12-12,TV,3,The Queen of Flow,The Queen of Flow: Season 1,6
Chile,CL,2021-12-12,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",24
Chile,CL,2021-12-12,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,21
Chile,CL,2021-12-12,TV,6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,6
Chile,CL,2021-12-12,TV,7,Titans,Titans: Season 3,1
Chile,CL,2021-12-12,TV,8,Lost in Space,Lost in Space: Season 3,2
Chile,CL,2021-12-12,TV,9,The King's Affection,The King's Affection: Season 1,3
Chile,CL,2021-12-12,TV,10,Rebelde Way,Rebelde Way: Temporada 1,3
Chile,CL,2021-12-05,Films,1,Spoiled Brats,,2
Chile,CL,2021-12-05,Films,2,The Power of the Dog,,1
Chile,CL,2021-12-05,Films,3,Bruised,,2
Chile,CL,2021-12-05,Films,4,A Boy Called Christmas,,2
Chile,CL,2021-12-05,Films,5,The Whole Truth,,1
Chile,CL,2021-12-05,Films,6,Red Notice,,4
Chile,CL,2021-12-05,Films,7,A Castle For Christmas,,2
Chile,CL,2021-12-05,Films,8,The Croods,,3
Chile,CL,2021-12-05,Films,9,The Hangover: Part III,,1
Chile,CL,2021-12-05,Films,10,Green Snake,,1
Chile,CL,2021-12-05,TV,1,The Queen of Flow,The Queen of Flow: Season 2,3
Chile,CL,2021-12-05,TV,2,Money Heist,Money Heist: Part 5,5
Chile,CL,2021-12-05,TV,3,The Queen of Flow,The Queen of Flow: Season 1,5
Chile,CL,2021-12-05,TV,4,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",23
Chile,CL,2021-12-05,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,20
Chile,CL,2021-12-05,TV,6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,5
Chile,CL,2021-12-05,TV,7,Lost in Space,Lost in Space: Season 3,1
Chile,CL,2021-12-05,TV,8,The King's Affection,The King's Affection: Season 1,2
Chile,CL,2021-12-05,TV,9,Elves,Elves: Season 1,1
Chile,CL,2021-12-05,TV,10,JoJo's Bizarre Adventure,JoJo's Bizarre Adventure: STONE OCEAN,1
Chile,CL,2021-11-28,Films,1,Bruised,,1
Chile,CL,2021-11-28,Films,2,Red Notice,,3
Chile,CL,2021-11-28,Films,3,The Croods,,2
Chile,CL,2021-11-28,Films,4,Spoiled Brats,,1
Chile,CL,2021-11-28,Films,5,A Boy Called Christmas,,1
Chile,CL,2021-11-28,Films,6,Five Feet Apart,,2
Chile,CL,2021-11-28,Films,7,Extinct,,1
Chile,CL,2021-11-28,Films,8,A Castle For Christmas,,1
Chile,CL,2021-11-28,Films,9,Jack Reacher: Never Go Back,,1
Chile,CL,2021-11-28,Films,10,The Princess Switch 3: Romancing the Star,,2
Chile,CL,2021-11-28,TV,1,The Queen of Flow,The Queen of Flow: Season 2,2
Chile,CL,2021-11-28,TV,2,The Queen of Flow,The Queen of Flow: Season 1,4
Chile,CL,2021-11-28,TV,3,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",22
Chile,CL,2021-11-28,TV,4,Hellbound,Hellbound: Season 1,2
Chile,CL,2021-11-28,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,19
Chile,CL,2021-11-28,TV,6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,4
Chile,CL,2021-11-28,TV,7,Arcane,Arcane: Season 1,3
Chile,CL,2021-11-28,TV,8,Rebelde Way,Rebelde Way: Temporada 1,2
Chile,CL,2021-11-28,TV,9,The King's Affection,The King's Affection: Season 1,1
Chile,CL,2021-11-28,TV,10,"Pablo Escobar, el patrón del mal","Pablo Escobar, el patrón del mal: Season 1",11
Chile,CL,2021-11-21,Films,1,Red Notice,,2
Chile,CL,2021-11-21,Films,2,The Croods,,1
Chile,CL,2021-11-21,Films,3,White Boy Rick,,1
Chile,CL,2021-11-21,Films,4,Trolls,,1
Chile,CL,2021-11-21,Films,5,Goosebumps 2: Haunted Halloween,,1
Chile,CL,2021-11-21,Films,6,The Princess Switch 3: Romancing the Star,,1
Chile,CL,2021-11-21,Films,7,Love Hard,,3
Chile,CL,2021-11-21,Films,8,Five Feet Apart,,1
Chile,CL,2021-11-21,Films,9,Central Intelligence,,1
Chile,CL,2021-11-21,Films,10,7 Prisoners,,2
Chile,CL,2021-11-21,TV,1,The Queen of Flow,The Queen of Flow: Season 2,1
Chile,CL,2021-11-21,TV,2,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",21
Chile,CL,2021-11-21,TV,3,Arcane,Arcane: Season 1,2
Chile,CL,2021-11-21,TV,4,The Queen of Flow,The Queen of Flow: Season 1,3
Chile,CL,2021-11-21,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,18
Chile,CL,2021-11-21,TV,6,Hellbound,Hellbound: Season 1,1
Chile,CL,2021-11-21,TV,7,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,3
Chile,CL,2021-11-21,TV,8,Squid Game,Squid Game: Season 1,10
Chile,CL,2021-11-21,TV,9,Rebelde Way,Rebelde Way: Temporada 1,1
Chile,CL,2021-11-21,TV,10,You,You: Season 3,6
Chile,CL,2021-11-14,Films,1,Red Notice,,1
Chile,CL,2021-11-14,Films,2,Love Hard,,2
Chile,CL,2021-11-14,Films,3,Yara,,2
Chile,CL,2021-11-14,Films,4,The Harder They Fall,,2
Chile,CL,2021-11-14,Films,5,Army of Thieves,,3
Chile,CL,2021-11-14,Films,6,211,,1
Chile,CL,2021-11-14,Films,7,Just Go With It,,2
Chile,CL,2021-11-14,Films,8,Father Christmas Is Back,,1
Chile,CL,2021-11-14,Films,9,7 Prisoners,,1
Chile,CL,2021-11-14,Films,10,First Daughter,,1
Chile,CL,2021-11-14,TV,1,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",20
Chile,CL,2021-11-14,TV,2,Arcane,Arcane: Season 1,1
Chile,CL,2021-11-14,TV,3,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,17
Chile,CL,2021-11-14,TV,4,Maya and the Three,Maya and the Three: Limited Series,3
Chile,CL,2021-11-14,TV,5,Squid Game,Squid Game: Season 1,9
Chile,CL,2021-11-14,TV,6,Narcos: Mexico,Narcos: Mexico: Season 3,1
Chile,CL,2021-11-14,TV,7,You,You: Season 3,5
Chile,CL,2021-11-14,TV,8,The Queen of Flow,The Queen of Flow: Season 1,2
Chile,CL,2021-11-14,TV,9,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,2
Chile,CL,2021-11-14,TV,10,Maid,Maid: Limited Series,7
Chile,CL,2021-11-07,Films,1,Army of Thieves,,2
Chile,CL,2021-11-07,Films,2,The Harder They Fall,,1
Chile,CL,2021-11-07,Films,3,Love Hard,,1
Chile,CL,2021-11-07,Films,4,Army of the Dead,,1
Chile,CL,2021-11-07,Films,5,Just Go With It,,1
Chile,CL,2021-11-07,Films,6,Yara,,1
Chile,CL,2021-11-07,Films,7,The Girl in the Spider's Web,,1
Chile,CL,2021-11-07,Films,8,Transformers: The Last Knight,,1
Chile,CL,2021-11-07,Films,9,Rise of the Guardians,,1
Chile,CL,2021-11-07,Films,10,Only Mine,,2
Chile,CL,2021-11-07,TV,1,Maya and the Three,Maya and the Three: Limited Series,2
Chile,CL,2021-11-07,TV,2,"Yo soy Betty, la fea","Yo soy Betty, la fea: Season 1",19
Chile,CL,2021-11-07,TV,3,Squid Game,Squid Game: Season 1,8
Chile,CL,2021-11-07,TV,4,You,You: Season 3,4
Chile,CL,2021-11-07,TV,5,Pasión de Gavilanes,Pasión de Gavilanes: Season 1,16
Chile,CL,2021-11-07,TV,6,Maid,Maid: Limited Series,6
Chile,CL,2021-11-07,TV,7,Luis Miguel - The Series,Luis Miguel - The Series: Season 3,1
Chile,CL,2021-11-07,TV,8,The Queen of Flow,The Queen of Flow: Season 1,1
Chile,CL,2021-11-07,TV,9,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,1
Chile,CL,2021-11-07,TV,10,You,You: Season 2,2
