,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
182,@AtomoKidsPJB dali mask is used in money heist 👀,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
184,Money Heist mask money heist mask The Mobile Wallpapers https://t.co/bvQbHOrURu https://t.co/P6tBjZtuHE,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
185,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
186,"Money heist, Euphoria, Squid game. https://t.co/IwZfkizVc1",0.0, 0.538, 0.462, 0.6486, 0.0, 0.0, 1.0, 0.0, 0.0
188,@the_unusualaffs Money heist???🤯🤯🤯,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
189,I hope we are done with #MoneyHeist,0.0, 0.58, 0.42, 0.4404, 0.0, 1.0, 0.0, 0.0, 0.0
190,"@MuaadhMawalid @Fadhigal Parasite, Lost, Last Ship, Dark, Money Heist, Wake up Sid, Delhi Crime, White tiger, pink, Taylor swift short film,(All too well) Some of this are Bollywood and Korean films🍺😊🍾",0.173, 0.774, 0.054, -0.6124, 0.2, 0.2, 0.0, 0.6, 0.0
191,finally watching the last part of money heist,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
192,"@That_BoyZee @AyobamiSugar Squid game
Money heist and many others",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
193,"@the_unusualaffs Money heist??
Peer pressure got nothing on you",0.268, 0.732, 0.0, -0.3736, 0, 0, 0, 0, 0
194,"Mfs that call La Casa de Papel, ""Money Heist"" https://t.co/bEoFAWwo1N",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
195,"Pandiraj must have been influenced by fan-mades of Money Heist with @Suriya_offl Na as Professor in lockdown...That scene..😹🔥

#EtharkkumThunindhavan 
#ET",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
196,@MrBeast money heist video?! ARE YOU ROBBING THE BANK OF SPAIN?!?,0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
197,"@stillawake Netflix, Money Heist in English",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
198,@MrBeast Fantastic.. This time money heist 🤩,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
199,"If we're keeping it a buck
Money heist is mid",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
200,money heist https://t.co/yFGnm41n7I,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
201,@h3dixvi Money heist &lt;3,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
202,"That Professor Moment 💥😂❤

#MoneyHeist ⚡

#EtharkkumThunindhavan @Suriya_offl",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
203,I never watch Money Heist. But Thank you so much senior for being like shield in my bad times. https://t.co/YeZ7AhuEaB,0.174, 0.587, 0.239, 0.1901, 0.0, 0.33, 0.0, 0.33, 0.33
204,"@Naija_PR Choose prison break
24 and
Game of thrones.

Money heist first in the bin",0.202, 0.798, 0.0, -0.5106, 0.0, 0.0, 0.0, 0.0, 1.0
205,One of Casa D Papel (Money Heist) musical numbers has 77 million views on YouTube. That show is a low key musical. https://t.co/z3ZCPKqDog,0.1, 0.9, 0.0, -0.2732, 0.0, 0.33, 0.0, 0.67, 0.0
206,"@That_BoyZee @iyanamite Game of thrones, Money heist, peaky blinders etc",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
208,"@_Shinayo @That_BoyZee Ah.! 
You never see money Heist",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
210,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
211,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
212,"@praisethydilfs I got about halfway through it. At first, I sat with my mother and watched it. But after she went to bed, I continued to watch the money heist. If you're afraid, don't watch it. I didn't turn off the lights last night because I was scared😅",0.0, 1.0, 0.0, 0.0, 0.0, 0.29, 0.0, 0.0, 0.71
213,"@niranjan2428 Money heist பாரு தல அதான் correct🤣🤣
Watever happens professor knws wat to do🤣🤣
மோடி knws wat to to finally",0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
215,"EARLY CBB🏀🔒:

Fordham +6.5 (1u)
Syracuse +15 (1u)
Texas -5.5 (1u)
Boston College +8 (1u)

CBB ML Parlay (1u) +166:
PROVIDENCE 
KENT STATE
UNC

Retweet if you’re tailing ! 
#GamblingTwitter #CBB #MoneyHeist",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
217,@lthsgoldenlover not blocked either😙😙,0.0, 0.524, 0.476, 0.2057, 0, 0, 0, 0, 0
219,I’ve been watch Money Heist for 1 year and I’ve still not passed season 3.,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
222,"Say goodbye to Money Heist
https://t.co/NYxSOvIPer",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
225,@ItsZaeOk when money heist did this it made me curl my toes in a good way,0.0, 0.818, 0.182, 0.4404, 0.0, 0.0, 0.33, 0.33, 0.33
