,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
3575,@ppredictors ALL OF US ARE DEAD SEASON 2 PLS 😭,0.406, 0.472, 0.123, -0.6124, 0, 0, 0, 0, 0
3576,"@kdrama_menfess Arthdal, kingdom, dr romatic, signal, reply 1988, vagabond, taxi driver, my name, our beloved summer, all of us are dead, juvenile justic, law school, 2521, business proposal.",0.132, 0.767, 0.101, -0.25, 0.0, 0.33, 0.33, 0.0, 0.33
3577,"@hateukme After that I watched all of us are dead then now, I am currently watching Love You as the world ends. But Happiness still at the top of my list.",0.073, 0.66, 0.267, 0.7935, 0.0, 0.17, 0.33, 0.0, 0.5
3579,I've just watched episode S01 | E03 of All of Us Are Dead! #allofusaredead https://t.co/PcQdAn8pP7 #tvtime,0.277, 0.723, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3580,ep 11 of all of us are dead never gets easier i just watched it for the third time snd im holding in the tears,0.289, 0.711, 0.0, -0.8192, 0.0, 0.0, 0.0, 0.5, 0.5
3583,"@noellesbf Alice in borderland
All of us are dead
Girl from nowhere 
Uncontrollably fond 
Mushoku Tensei 
Young Royals 
Raising Dion",0.27, 0.645, 0.085, -0.6804, 0.0, 0.0, 0.0, 0.0, 1.0
3584,"1. all of us are dead 

🇰🇷 | 1 temporada | ★★★★☆ https://t.co/5vc0g9x7XA",0.381, 0.619, 0.0, -0.6486, 0, 0, 0, 0, 0
3585,"@kdrama_menfess Kingdom all seasons, sweet home, all of us are dead",0.281, 0.523, 0.196, -0.3182, 0.0, 0.0, 0.0, 1.0, 0.0
3589,@ryluii @jinhit0t7 @feed24x7 @taekoofied All of us are dead-(Netflix),0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3590,on episode 8 of all of us are dead. so mad,0.513, 0.487, 0.0, -0.8561, 0.5, 0.0, 0.0, 0.5, 0.0
3591,"My synopsis of All of us are Dead on Netflix...

Man creates zombie virus because his son was bullied.",0.317, 0.604, 0.079, -0.8074, 0, 0, 0, 0, 0
3595,you look like mijin in all of us are dead — this is not the first time ive heard this 😭 https://t.co/dYppTUsC3J,0.173, 0.726, 0.101, -0.4215, 0.0, 0.0, 0.0, 0.0, 1.0
3596,"@yoyissdvr @LovingFannyLago All of us are dead 

HASTA EL FINAL AVE FÉNIX
#PorSiempreConAna",0.323, 0.677, 0.0, -0.6486, 0.0, 1.0, 0.0, 0.0, 0.0
3597,just finished watching all of us are dead! very wholesome! would recommend to for people looking for a show for the whole family 😁,0.177, 0.723, 0.1, -0.4802, 0.0, 0.6, 0.0, 0.0, 0.4
3599,"hi i'm looking for #kdrama or BL moots i'm semi-new ! pls rt/like to help me find moots

cw : 2521 , semantic error , start up (i know i'm LATE) 

my favs :
♡ light on me
♡ one more time
♡ all of us are dead
♡ squid game
♡ true beauty https://t.co/WyhFkW5ENM",0.123, 0.633, 0.244, 0.7096, 0.0, 0.0, 0.25, 0.5, 0.25
3601,So refreshing to see that the soldiers in All of Us Are Dead aren’t trigger-happy assholes fr,0.351, 0.649, 0.0, -0.8442, 0, 0, 0, 0, 0
3603,@povjoonie all of us are dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3605,all of us are dead 😭 #TwentyFiveTwentyOne  https://t.co/n6DpnB044s,0.462, 0.538, 0.0, -0.6486, 0, 0, 0, 0, 0
3606,me watching all of us are dead: why are they flirting at a time like this,0.209, 0.583, 0.209, -0.25, 0.0, 0.0, 0.0, 0.0, 1.0
3608,@ididwhatugonna pensei em stay alive com all of us are dead 💔,0.289, 0.537, 0.174, -0.4019, 1.0, 0.0, 0.0, 0.0, 0.0
3610,"kdrama watchers answer the questions so i can update my watch list 

1- my runway 
2- save me
3- twenty five twenty one/ forecasting love and weather/ all of us are dead
4- moon lovers/hi bye mama
5- moon lovers/mr queen https://t.co/kIdx4KsdrU",0.087, 0.765, 0.149, 0.4767, 0.0, 0.33, 0.33, 0.0, 0.33
3611,All of Us Are Dead be using tf out of these cliffhangers,0.281, 0.719, 0.0, -0.6486, 0, 0, 0, 0, 0
3612,i started watching all of us are dead which is a very good show would recommend. was only able to get thru 4 eps before my mind went bzzzz https://t.co/V1VkOGskI5,0.126, 0.706, 0.167, 0.101, 0.0, 0.4, 0.2, 0.0, 0.4
3614,@kernelpanicc_ y all of us are dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3615,"I'm watching All of Us are Dead and it is really bleak...and not at all because of the zombies.

ngmi as a miniseries.",0.17, 0.83, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.33, 0.67
3616,"Hraji - playing Asphalt 8 (Windows 11)
Sleduji  - watching All Of Us Are Dead S1E12 (Xbox Series X/Netflix)",0.238, 0.663, 0.099, -0.5423, 0.0, 0.5, 0.0, 0.0, 0.5
3617,@reaganhater77 all of us are dead on netflix !!,0.417, 0.583, 0.0, -0.6486, 0, 0, 0, 0, 0
3619,"Hraji - playing Asphalt 8 (Windows 11)

Sleduji  - watching All Of Us Are Dead S1E12 (Xbox Series X/Netflix)",0.238, 0.663, 0.099, -0.5423, 0.0, 0.5, 0.0, 0.0, 0.5
3620,@arthuryeow this is exactly the plot of all of us are dead series,0.281, 0.719, 0.0, -0.6486, 0, 0, 0, 0, 0
3622,gwinam from all of us are dead had blue hair??????? https://t.co/6UKCCEqw4r,0.345, 0.655, 0.0, -0.7399, 0.0, 0.0, 0.0, 0.5, 0.5
3624,I want to watch All Of Us Are Dead but I'm scared,0.415, 0.511, 0.073, -0.7469, 0.0, 0.0, 0.0, 0.5, 0.5
3625,all of us are dead in real life https://t.co/GxSItQ08IE,0.35, 0.65, 0.0, -0.6486, 0.0, 0.5, 0.0, 0.5, 0.0
3627,"all of us are dead but make it 2521 😭 
#TwentyFiveTwentyOne https://t.co/lAc3f1wYXl",0.227, 0.773, 0.0, -0.3919, 0.0, 0.0, 0.0, 1.0, 0.0
3628,So this girl in all of us are dead just gave birth in a bathroom,0.249, 0.751, 0.0, -0.6486, 0.0, 0.5, 0.0, 0.0, 0.5
3631,hussss ngarang emang all of us are dead https://t.co/EEHh0r6Q54,0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3632,"━ All Of Us Are Dead!
★★★★☆̷  (9) https://t.co/9mmfQTrPjW",0.479, 0.521, 0.0, -0.68, 0, 0, 0, 0, 0
3634,im still waiting for all of us are dead netflix pfp icons 😔,0.281, 0.719, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3635,If you loved z nation you’ll love all of us are dead,0.211, 0.392, 0.397, 0.5859, 0.0, 0.0, 1.0, 0.0, 0.0
3638,I just finished ‘all of us are dead’ on Netflix and 😭😭cheong san😭😭,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3641,All of Us Are Dead is the worst show ever. I can’t stop crying. It feels so personal and I want to die,0.515, 0.439, 0.046, -0.9519, 0.0, 0.33, 0.0, 0.33, 0.33
3645,@pokegyu THE GIRL FROM ALL OF US ARE DEAD,0.381, 0.619, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3646,all of us are dead - uma thread de surtos e conversas,0.323, 0.677, 0.0, -0.6486, 0, 0, 0, 0, 0
3647,"@kdrama_menfess 2521, flaw, business proposal, all of us are dead",0.35, 0.65, 0.0, -0.6486, 0.0, 1.0, 0.0, 0.0, 0.0
3648,The fact that some people are actually like girl with pink cardigan in “All of us are dead”,0.0, 0.865, 0.135, 0.3612, 0.0, 0.0, 0.0, 0.0, 1.0
3649,All of Us Are Dead season 2 https://t.co/H5dnlrci0c,0.417, 0.583, 0.0, -0.6486, 0, 0, 0, 0, 0
3650,"Dam, all of us are dead was a good show. I wonder if they’ll do a season two.",0.213, 0.644, 0.144, -0.34, 0.0, 0.0, 0.5, 0.0, 0.5
3653,alright live tweet time for all of us are dead 😝 I’m on episode 4,0.249, 0.636, 0.116, -0.5106, 0.0, 0.0, 0.0, 1.0, 0.0
3655,"All of Us Are Dead is a crazy ass show on netflix .. Im into it , the whole Korean school turned into zombies lbs ts crazy",0.387, 0.613, 0.0, -0.9118, 0.0, 0.75, 0.0, 0.0, 0.25
3656,3) all of us are dead,0.462, 0.538, 0.0, -0.6486, 0, 0, 0, 0, 0
3657,"IF ANYONE SUPPORTS NA-YEOUN FROM ALL OF US ARE DEAD, YOU ARE DEAD TO ME",0.372, 0.519, 0.108, -0.7964, 0, 0, 0, 0, 0
3658,"in short just like the Korean zombie movie, ""ALL OF US ARE DEAD""!
#BBMSARA2022 https://t.co/CwiJh0IMlL",0.0, 0.811, 0.189, 0.4199, 1.0, 0.0, 0.0, 0.0, 0.0
3659,go watch all of us are dead on netflix https://t.co/0xN5ITo6jQ,0.323, 0.677, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3660,@lilyfresitas YOON CHANYOUNG EL Q HACE DE CHEONGSAN EN ALL OF US ARE DEAD,0.281, 0.719, 0.0, -0.6486, 0, 0, 0, 0, 0
3661,all of us are dead******,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3664,All of us are dead superou minhas expectativas real,0.35, 0.65, 0.0, -0.6486, 0.0, 0.0, 0.0, 1.0, 0.0
3665,"@vauselinski AMIGAA, vc tem q veeer all of us are dead",0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3667,"@LiberationistMA Same! Although, my first experience with music was in a weird one called Everything is Fine. It was unexpected and creepy as hell.

I want to read All Of Us Are Dead, but I’m holding out in case the show gets a second season.",0.155, 0.789, 0.056, -0.6749, 0.0, 0.2, 0.4, 0.2, 0.2
3669,@honeypxt YEMAKUDWKDJ YOURE REALLY NOT THATS TERRIBLE TIMING ON YOUR PART LUV BUT ITS OKAY ITS ALL OF US ARE DEAD SO ITS WORTH IT,0.18, 0.606, 0.213, -0.232, 0.0, 0.67, 0.0, 0.0, 0.33
3670,all of us are dead looks scary bye,0.556, 0.444, 0.0, -0.8176, 0.0, 1.0, 0.0, 0.0, 0.0
3671,All of us are dead is a really good show,0.297, 0.483, 0.22, -0.2748, 0.0, 0.0, 0.5, 0.0, 0.5
3672,now that i've finished rewatching s4 of peaky i'm gonna watch the new attack on titan episode and then after that i'll continue ep7 of all of us are dead https://t.co/E4CBiHbXXz,0.203, 0.797, 0.0, -0.8126, 0.0, 0.0, 0.0, 0.5, 0.5
3673,okay it took me a month but i finally finished all of us are dead https://t.co/OA71gWSoYq,0.307, 0.619, 0.075, -0.7579, 0.0, 0.5, 0.0, 0.0, 0.5
3674,@flapurrgasted i’m watching all of us are dead rn but maybe after hehe,0.194, 0.806, 0.0, -0.3919, 0.0, 0.0, 0.0, 0.0, 1.0
3675,"Acabo de ver Episode 10, S01 | E10 de All of Us Are Dead

#allofusaredead wow  https://t.co/2AW0fc69xd #tvtime https://t.co/FnVpHgFhsk",0.195, 0.633, 0.172, -0.128, 0.0, 0.0, 0.0, 0.5, 0.5
3676,@jeeeruk bareng aja dong biar all of us are dead,0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3677,Finished Watching All of Us Are Dead https://t.co/KuyLXD96hX via #MyDramaList,0.35, 0.65, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3679,i wanna watch all of us are dead,0.417, 0.583, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.5, 0.5
3680,currently watching all of us are dead and tbh the first episode was kind of boring for me but the second one is getting exciting and makes me gigil bc of Na-yeon.,0.118, 0.768, 0.114, 0.2152, 0.0, 0.0, 0.14, 0.57, 0.29
3682,"All of Us Are Dead watch thread:

(yes im watching it late what about it)",0.249, 0.751, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.33, 0.67
3684,@N4NACD ALL OF US ARE DEAD,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3685,@gojosleche OMG ARE U WATCHING ALL OF US ARE DEAD,0.381, 0.619, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3686,@sierrabxo Yo All of Us Are Dead had me stressed tf out 🙌,0.427, 0.573, 0.0, -0.7717, 0, 0, 0, 0, 0
3688,@wonyoungjakbar All of us are dead lg kah,0.417, 0.583, 0.0, -0.6486, 0, 0, 0, 0, 0
3690,"@RKIsBack5 More I just can't think at the top of my head my younger brother keeps recommending me some he has good taste, when I have attention span to watch something that's what I usually go for or Kdramas and other Kfilms atm I'm trying to finish all of us are dead and it's really good",0.072, 0.801, 0.127, 0.3182, 0.0, 0.2, 0.3, 0.1, 0.4
3692,also any tongue that rises against cheong-san’s mom shall fall. don’t you dare talk crap about my queen!! all of us are dead has ruined my life. she’s so cute in her little aprons. 🥺😭,0.238, 0.675, 0.087, -0.7729, 0.0, 0.33, 0.17, 0.17, 0.33
3693,Sleduji - watching All of Us Are Dead S1E11 (Xbox Series X/Netflix),0.323, 0.677, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3695,It’s 1am. I have a 12 hour work day in the morning…why am I still awake; because I’m hooked on the Netflix series All of us are dead. S1e6. #Netflix #AllOfUsDead #hooked,0.147, 0.853, 0.0, -0.6486, 0.0, 0.5, 0.5, 0.0, 0.0
3696,i am surprised no one was shocked at the baby born in all of us are dead. who is the father of that baby?? that was one of the biggest shocks for me. that girl looked like she was at church 24/7 renouncing satan and being shy how did that happen??,0.233, 0.696, 0.071, -0.8738, 0.0, 0.0, 0.0, 0.17, 0.83
3697,gonna go home and watch more of all of us are dead…I’m anxious,0.143, 0.857, 0.0, -0.25, 0.0, 0.0, 0.0, 0.33, 0.67
3698,I've just watched episode S01 | E05 of All of Us Are Dead! https://t.co/hOFi5Ldqd2 #tvtime https://t.co/BUOJ3KKmRN,0.261, 0.739, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3699,should i continue punisher or all of us are dead i cannot decide,0.444, 0.556, 0.0, -0.802, 0, 0, 0, 0, 0
3700,vou continuar all of us are dead,0.417, 0.583, 0.0, -0.6486, 0, 0, 0, 0, 0
3702,Him being on of the best all of us are dead characters https://t.co/mY4InTkhQL,0.221, 0.564, 0.215, -0.0258, 0.0, 0.5, 0.0, 0.0, 0.5
3703,All Of Us Are Dead &gt; Squid Game,0.417, 0.583, 0.0, -0.6486, 0, 0, 0, 0, 0
3704,"last gitan'aw before falling asleep was 2521, akong damgo all of us are dead ngano man ??? 😩😩",0.296, 0.704, 0.0, -0.7096, 1.0, 0.0, 0.0, 0.0, 0.0
3705,i haven’t finished all of us are dead yet but my only hope is that the ending isn’t anywhere near as shattering as train to busan that was painful,0.184, 0.707, 0.109, -0.3919, 0.0, 0.5, 0.0, 0.5, 0.0
3706,"@Bishopoftyler The HOLY SPIRIT Is in all of us...Holy Spirit is God...When you look at another Person you are seeing the Holy Spirit which is God.....We do not worship Jesus Ego because he was Dead to Self,,,we worship the Holy Spirit which is God......",0.159, 0.708, 0.134, -0.5067, 0.0, 0.1, 0.2, 0.4, 0.3
3707,@kdrama_menfess All of us are dead gabisa ga marathonan,0.381, 0.619, 0.0, -0.6486, 0, 0, 0, 0, 0
3708,So the actress who acted as Ms. Park in all of us are dead and the actress who acted as Joo Yeongsil in Juvenile Justice are the same person,0.124, 0.778, 0.098, -0.2263, 0.0, 1.0, 0.0, 0.0, 0.0
3710,"All of us are dead, was a great show. Waiting for season two.",0.234, 0.543, 0.223, -0.0516, 0.0, 0.0, 0.5, 0.0, 0.5
3711,anyone wanna explain to me why the rich girl gets to live so long in all of us are dead?? 🤨🤨🤨,0.177, 0.685, 0.137, -0.264, 0.0, 0.5, 0.0, 0.25, 0.25
3712,@swtiemon gabiiii vamos ver all of us are dead no rave,0.448, 0.552, 0.0, -0.7579, 0.0, 0.0, 0.0, 1.0, 0.0
3715,"@hwangmaid i only recently started watching them so far ive watched: all of us are dead, secretary kim, weightlifting fairy, start-up, 2521 and now crash landing!",0.249, 0.751, 0.0, -0.807, 0.0, 0.4, 0.0, 0.0, 0.6
3716,all of us are dead skipping the part where theyre all supposed to die like idk dragging it out,0.354, 0.554, 0.092, -0.7964, 0.0, 1.0, 0.0, 0.0, 0.0
3717,"Just finish all of us are dead also known as 지금 우리 학교는.. This series was amazing. I am rooting for season 2. 
#AllOfUsAreDead 
#Zombie",0.153, 0.712, 0.135, -0.128, 0.0, 0.5, 0.0, 0.0, 0.5
3718,"Been hooked on ""All of Us Are Dead."" 👍 https://t.co/HtkDhHREfQ",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3719,"I’m not the one you want to watch horror movies or shows with unless you also yell at the screen or characters when stupid shit happens. 🤷‍♀️

All of Us Are Dead is driving me crazy, by the way.",0.343, 0.631, 0.026, -0.9524, 0.0, 0.5, 0.0, 0.0, 0.5
3720,Watching All of Us Are Dead Drama (11/12) https://t.co/KuyLXD96hX via #MyDramaList,0.35, 0.65, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3725,its been a whole day in all of us are dead and not one of them has mentioned being hungry or thirsty 🤨🤨🤨,0.177, 0.823, 0.0, -0.6486, 0.0, 0.5, 0.5, 0.0, 0.0
3727,all of us are dead 🔥,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3729,@richykirsh @FIST1981USA @janem1276 @JoeCoyle101 @IdunsDaughter @TonyBaduy @zeetubes @AndrewLazarus4 @volpiranyas @andylumm @sammy44231 @VENGYNCE @SkepticalMutant @paco7320 @kanwee9 @_mamadeb @tomsirolimus @ogilville1 @JRJHealey @JimeeLiberty @_DrCJM_ @mcfunny @Awithonelison @skepticalprune @sailor_man_dan @Monstercoyliar @AbsoluteGnosis @tenebra99 @doom37455413 @MatthewNewell67 @swedishchf @J_EmpyreanGoals @provaxtexan @raouldukeerik @MsTrixter @immunotoxPhD @ktibus @LukeAnglindoor @handmadekathy @Piper_O_Brien @kath2cats @bush_wendy @TakeThatEarth @alisonpalk @rpagano697 @sj_ca1867 @PaulDesmoParker @runhack @satekor @SultaneAlexand1 And all of us vaccinated with Pfizer are all dead...,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3731,@sseunkk all of us are dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3732,"Just finished all of us are dead, fuckin fire ass show. Definitely on the rewatch list.",0.41, 0.482, 0.108, -0.8176, 0.0, 1.0, 0.0, 0.0, 0.0
3733,"@Netflix_PH First Netflix Kdrama: 13 reasons why
Last Netflix Kdrama: All of us are dead
Best Netflix Kdrama: Kingdom
Current Netflix Kdrama: Juvenile Justice",0.135, 0.627, 0.238, 0.5106, 0.0, 0.25, 0.0, 0.25, 0.5
3734,@callmegwen_ All of us are dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3737,"os que vi e gostei: vincenzo, start up, round 6, all of us are dead",0.249, 0.751, 0.0, -0.6486, 0, 0, 0, 0, 0
3738,"I'm watching All of Us Are Dead 1x05 ""Episode 5"" https://t.co/1YcVoHflOb #trakt",0.323, 0.677, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3739,Nonton drakor pun terakhir all of us are dead,0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3740,"Seeing these photos:
All of Us Are Dead! https://t.co/Lr8baX6EcN",0.365, 0.635, 0.0, -0.68, 0, 0, 0, 0, 0
3741,all of us are dead is making me mad yall i just finished episode 8……,0.385, 0.615, 0.0, -0.8176, 0.33, 0.0, 0.0, 0.67, 0.0
3742,I need season 2 of All Of Us Are Dead to come on,0.301, 0.699, 0.0, -0.6486, 0, 0, 0, 0, 0
3743,All Of Us Are Dead - Zombie Survival At Its Best https://t.co/uo0gyVCoQd via @YouTube,0.232, 0.541, 0.227, -0.0258, 0.0, 0.0, 0.0, 0.0, 1.0
3746,"@ClaraATwork All of us are dead,Santa Clarita Diet, The Witcher,The Sinner,Outlander, and Lucifer! ❤️",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3747,"@Theresaroets911 The Walking Dead
Squid Game
All of Us Are Dead",0.518, 0.482, 0.0, -0.8625, 0, 0, 0, 0, 0
3748,Finally after a million years finished all of us are dead and at least both of my boys &lt;3 survived,0.182, 0.678, 0.14, -0.25, 0.0, 1.0, 0.0, 0.0, 0.0
3752,"@euphorwa The A list, all of us are dead, alrawabi school...",0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3753,indo de all of us are dead https://t.co/OU60LGURB4,0.381, 0.619, 0.0, -0.6486, 0, 0, 0, 0, 0
3755,"ALL OF US ARE DEAD IN KNOWING BROTHER NEXT WEEK 
https://t.co/LpAwZuhb57",0.301, 0.699, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3756,Finished all of us are dead. Such a good show,0.303, 0.493, 0.204, -0.34, 0.0, 0.0, 1.0, 0.0, 0.0
3758,all of us are dead got me in the right mindset to finally watch squid game and i just hit episode 6 :(,0.185, 0.815, 0.0, -0.6486, 0.2, 0.4, 0.0, 0.2, 0.2
3760,"Yey, finally i have finished ""all of us are dead ""movie 😊
Still hoping for the part 2 , can't wait 😭
#onjocheongsan
#baresunamra",0.214, 0.647, 0.139, -0.3612, 0.5, 0.5, 0.0, 0.0, 0.0
3761,Sleduji - watching All of Us Are Dead S1E10 (Xbox Series X/Netflix),0.323, 0.677, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3764,@imjustalleah @JamiUwu Is that the hamster from all of us are dead or was it a STUNT hamster?,0.235, 0.765, 0.0, -0.6486, 0.0, 1.0, 0.0, 0.0, 0.0
3766,@gatinhospelados all  of  us  are  dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3767,started all of us are dead 💪,0.462, 0.538, 0.0, -0.6486, 0, 0, 0, 0, 0
3768,@ReneStyles_ All of us are dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3770,@einjuna I finished all of us are dead so I need something to fill the void 😭,0.264, 0.736, 0.0, -0.6486, 0.0, 0.5, 0.0, 0.5, 0.0
3771,@Kingnoske All of Us are Dead,0.518, 0.482, 0.0, -0.6486, 0, 0, 0, 0, 0
3774,All Of Us Are Dead…. what a show!,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3778,The All of us are dead series on Netflix could have been renamed “watch Gwi-Nam get pushed from an unbelievable height every episode” /lh,0.165, 0.766, 0.069, -0.5423, 0.0, 0.5, 0.0, 0.5, 0.0
3783,"Also wanna start Shining Vale though, and Leftovers and All of Us Are Dead, all while continuing with True Blood. Ugh. Decishies decishies",0.237, 0.669, 0.094, -0.6486, 0.0, 0.0, 0.0, 0.75, 0.25
3786,"@EmilyTVproducer If this doesn't scare the shit out of ALL of us, those that aren't are brain dead...and lost.",0.096, 0.627, 0.277, 0.6517, 0.0, 0.0, 0.0, 0.5, 0.5
3788,"First Kdrama: Boys Over Flowers 
Last Kdrama: All of us are dead 
Best Kdrama: The Devil Judge, Strangers from hell https://t.co/1gjceN8Eql",0.386, 0.493, 0.122, -0.8779, 0.0, 0.0, 0.0, 0.0, 1.0
3789,I've just watched episode S01 | E12 of All of Us Are Dead! https://t.co/5JlNGRFeqw #tvtime https://t.co/JsYYjnFNWp,0.261, 0.739, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3791,@leftistexe have you watched all of us are dead ????,0.381, 0.619, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3793,All of Us Are Dead is so wild omgggg,0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3798,"In-Soo (aka Gwi nam) is actually so funny and such and such an easy to like person irl despite him being to villain in All Of Us Are Dead LOL 

If you've seen this video in the images you'll know how funny he is in it https://t.co/1I3MV3n3IP",0.126, 0.623, 0.251, 0.7771, 0.17, 0.17, 0.0, 0.17, 0.5
3800,"All of Us are Dead really got unkillable villains lol

Cheong San keeps talking sh*t to a murderer that can’t die 😂",0.495, 0.425, 0.079, -0.949, 0.0, 0.0, 0.0, 0.0, 1.0
3803,switching from watching All Of Us Are Dead to One Piece is such a weird feeling,0.308, 0.615, 0.077, -0.6705, 0.0, 0.0, 0.0, 0.0, 1.0
3806,I've just watched episode S01 | E08 of All of Us Are Dead! https://t.co/iaLEvdYHMO #tvtime https://t.co/gcGT3HTYD6,0.261, 0.739, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3807,your battery % is your chance to survive in “ All of us are dead”,0.0, 0.857, 0.143, 0.25, 0.0, 1.0, 0.0, 0.0, 0.0
3808,I've just watched episode S01 | E07 of All of Us Are Dead! https://t.co/lg2FRqOwNb #tvtime https://t.co/cWZBKFXC7s,0.261, 0.739, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3811,Vient de regarder All Of Us Are Dead S01E05 - Episode 5 . https://t.co/V6mzJHAqBK https://t.co/C7LikES1SA,0.281, 0.719, 0.0, -0.6486, 0.0, 0.0, 0.0, 1.0, 0.0
3819,"Cose con cui sono ossessionata: Alice in Borderland, All of us are dead, # Alive, Squid Game, Parasite, The call, Train to Busan 
Cosa voglio: MORE OF THAT",0.135, 0.784, 0.082, -0.4019, 0, 0, 0, 0, 0
3821,e a seeun que fez all of us are dead https://t.co/ZAcmXaI9o1,0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3823,i want to watch happiness but i don't want my faves to d word like in sweet home and all of us are dead,0.18, 0.453, 0.367, 0.4939, 0.4, 0.0, 0.2, 0.2, 0.2
3824,"Cock's Tip:

All Of Us Are Dead on Netflix is great fun. Along with Kingdom, Korea really knows how to do good zombie",0.128, 0.565, 0.307, 0.7184, 0.0, 0.0, 0.6, 0.2, 0.2
3825,I've just watched episode S01 | E12 of All of Us Are Dead! #allofusaredead  https://t.co/2vlRDHwPKf #tvtime https://t.co/b0ybUEwAgS,0.261, 0.739, 0.0, -0.68, 0.0, 0.0, 0.0, 0.5, 0.5
3827,THE SCIENCE TEACHER FROM ALL OF US ARE DEAD IS HERE I JUMPED,0.281, 0.719, 0.0, -0.6486, 0.0, 0.0, 0.0, 0.0, 1.0
3829,"Squid Game (dizi)
Alice in borderland (dizi)
Alive (film)
Sweet home (dizi)
My name (dizi)
Dr Brain (dizi)
All of us are dead (dizi) https://t.co/wZO3QboV7V",0.173, 0.602, 0.225, 0.0772, 0.0, 0.0, 0.0, 1.0, 0.0
3830,kat and I literally died from annoyance faster than our favourite characters in all of us are dead,0.421, 0.579, 0.0, -0.8807, 0.0, 0.67, 0.33, 0.0, 0.0
3831,it’s gonna be so fun bc my bsf is spending the night friday and we’re gonna watch all of us are dead then we’re going to the beach saturday with her family!!! i’m so excited wooo https://t.co/rvqgjlMPmo,0.092, 0.731, 0.177, 0.6038, 0.0, 0.2, 0.2, 0.2, 0.4
3832,"@____claraaa all of us are dead, mt boa amiga juro❗❗",0.35, 0.65, 0.0, -0.6486, 0, 0, 0, 0, 0
3834,"Watch: “All Of Us Are Dead” Cast Take Over The School In Preview For “Knowing Bros”

 https://t.co/VUaHw0xBMI https://t.co/AGl4dfB393",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
3835,se o cheongsan morrer eu paro de ver all of us are dead,0.281, 0.719, 0.0, -0.6486, 0, 0, 0, 0, 0
3837,@GOTHICJ4Y All of us are dead?????,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
3838,"Maybe cause I’ve seen so many Zombie series, cause this all of us are dead they are not using their brains",0.177, 0.823, 0.0, -0.6486, 0, 0, 0, 0, 0
3840,I just finished all of us are dead and wth was that ending,0.435, 0.565, 0.0, -0.8271, 0.0, 1.0, 0.0, 0.0, 0.0
